G1G1K-3092-MONOMER	G1G1K-3092		redox-sensitive transcriptional activator SoxR	SoxR
G1G1K-6041-MONOMER	G1G1K-6041	C3JYL0	transposase	
G1G1K-2228-MONOMER	G1G1K-2228		calcium channel protein	
G1G1K-9276-MONOMER	G1G1K-9276	C3K432	DUF1289 domain-containing protein	
G1G1K-6795-MONOMER	G1G1K-6795		sigma-54-dependent Fis family transcriptional regulator	
G1G1K-4952-MONOMER	G1G1K-4952	C3KCX1	hypothetical protein	
G1G1K-4724-MONOMER	G1G1K-4724		4-deoxy-4-formamido-L-arabinose- phosphoundecaprenol deformylase	
G1G1K-4504-MONOMER	G1G1K-4504		sulfurtransferase	
G1G1K-7222-MONOMER	G1G1K-7222		hypothetical protein	
G1G1K-8113-MONOMER	G1G1K-8113	C3K265	dihydropteroate synthase	FolP
G1G1K-4040-MONOMER	G1G1K-4040	C3K9G4	macrolide transporter subunit MacA	
G1G1K-5271-MONOMER	G1G1K-5271	C3KCG2	CPBP family intramembrane metalloprotease	
G1G1K-2894-MONOMER	G1G1K-2894		hypothetical protein	
G1G1K-6796-MONOMER	G1G1K-6796		flagellar assembly protein FliT	
G1G1K-7612-MONOMER	G1G1K-7612		two-component sensor histidine kinase	
G1G1K-1644-MONOMER	G1G1K-1644		MipA/OmpV family protein	
G1G1K-1744-MONOMER	G1G1K-1744		LysR family transcriptional regulator	
G1G1K-4876-MONOMER	G1G1K-4876		TVP38/TMEM64 family protein	
G1G1K-1001-MONOMER	G1G1K-1001	C3KAI6	short-chain dehydrogenase	
G1G1K-619-MONOMER	G1G1K-619	C3KBH9	3-hydroxylacyl-ACP dehydratase	
G1G1K-2011-MONOMER	G1G1K-2011		4-carboxymuconolactone decarboxylase	PcaC
G1G1K-7223-MONOMER	G1G1K-7223	C3K0Q7	flagellar hook protein FlgE	
G1G1K-2092-MONOMER	G1G1K-2092	C3KDH6	MFS transporter	
G1G1K-2141-MONOMER	G1G1K-2141	C3KE30	L-aspartate oxidase	
G1G1K-5304-MONOMER	G1G1K-5304	C3KCI0	MmgE/PrpD family protein	
G1G1K-1778-MONOMER	G1G1K-1778		hypothetical protein	
G1G1K-239-MONOMER	G1G1K-239	C3KBS3	hypothetical protein	
G1G1K-6425-MONOMER	G1G1K-6425	C3JZT7	3-isopropylmalate dehydrogenase	LeuB
G1G1K-5482-MONOMER	G1G1K-5482	C3JXG3	AraC family transcriptional regulator	
G1G1K-7801-MONOMER	G1G1K-7801		23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	RlmN
G1G1K-7613-MONOMER	G1G1K-7613		DNA-binding response regulator	
G1G1K-4781-MONOMER	G1G1K-4781	C3KB96	betaine-aldehyde dehydrogenase	
G1G1K-9467-MONOMER	G1G1K-9467		LysR family transcriptional regulator	
G1G1K-9556-MONOMER	G1G1K-9556		16S rRNA methyltransferase G	
G1G1K-7224-MONOMER	G1G1K-7224		flagellar basal body rod modification protein FlgD	
G1G1K-9013-MONOMER	G1G1K-9013	C3K3M8	hydrolase	
G1G1K-1817-MONOMER	G1G1K-1817		hypothetical protein	
G1G1K-6797-MONOMER	G1G1K-6797	C3K0V1	flagellar protein FliS	
G1G1K-1184-MONOMER	G1G1K-1184		nicotinate-nucleotide diphosphorylase (carboxylating)	
G1G1K-8328-MONOMER	G1G1K-8328	C3K2I6	3'-5' exonuclease	
G1G1K-1002-MONOMER	G1G1K-1002	C3KAI7	thymidylate synthase	
G1G1K-620-MONOMER	G1G1K-620	C3KBI0	beta-ketoacyl-[acyl-carrier-protein] synthase II	
G1G1K-1403-MONOMER	G1G1K-1403	C3KDE7	acriflavine resistance protein B	
G1G1K-8880-MONOMER	G1G1K-8880		hypothetical protein	
G1G1K-2533-MONOMER	G1G1K-2533	C3K6K5	universal stress protein	
G1G1K-7802-MONOMER	G1G1K-7802		nucleoside-diphosphate kinase	
G1G1K-3424-MONOMER	G1G1K-3424	C3KAR1	(2Fe-2S)-binding protein	
G1G1K-8651-MONOMER	G1G1K-8651		30S ribosomal protein S21	
G1G1K-2278-MONOMER	G1G1K-2278	C3K5G1	cysteine synthase A	CysK
G1G1K-9277-MONOMER	G1G1K-9277		iron donor protein CyaY	
G1G1K-7618-MONOMER	G1G1K-7618	C3K176	glucokinase	
G1G1K-2358-MONOMER	G1G1K-2358	C3K5I0	tRNA dihydrouridine(20/20a) synthase DusA	
G1G1K-9149-MONOMER	G1G1K-9149		transporter	
G1G1K-240-MONOMER	G1G1K-240	C3KBS4	hypothetical protein	
G1G1K-6200-MONOMER	G1G1K-6200		acid phosphatase	
G1G1K-4915-MONOMER	G1G1K-4915	C3KC36	phenylacetaldoxime dehydratase	
G1G1K-7803-MONOMER	G1G1K-7803		Fe-S assembly protein IscX	IscX
G1G1K-1567-MONOMER	G1G1K-1567		hypothetical protein	
G1G1K-6798-MONOMER	G1G1K-6798	C3K0V2	flagellar cap protein FliD	
G1G1K-1924-MONOMER	G1G1K-1924		ABC transporter substrate-binding protein	
G1G1K-1003-MONOMER	G1G1K-1003		TetR family transcriptional regulator	
G1G1K-7619-MONOMER	G1G1K-7619	C3K177	phosphogluconate dehydratase	
G1G1K-3195-MONOMER	G1G1K-3195	C3K690	two-component sensor histidine kinase	
G1G1K-2883-MONOMER	G1G1K-2883		hypothetical protein	
G1G1K-7225-MONOMER	G1G1K-7225		flagellar basal body rod protein FlgC	FlgC
G1G1K-1345-MONOMER	G1G1K-1345	C3KAL0	acyltransferase	
G1G1K-7804-MONOMER	G1G1K-7804		ferredoxin, 2Fe-2S type, ISC system	Fdx
G1G1K-3521-MONOMER	G1G1K-3521	C3K8F4	allantoin permease	
G1G1K-621-MONOMER	G1G1K-621	C3KBI1	hypothetical protein	
G1G1K-5483-MONOMER	G1G1K-5483		ribonuclease	
G1G1K-4667-MONOMER	G1G1K-4667	C3KA84	transcriptional regulator	
G1G1K-6799-MONOMER	G1G1K-6799	C3K0V3	flagellin-like protein	
G1G1K-3399-MONOMER	G1G1K-3399		hypothetical protein	
G1G1K-5996-MONOMER	G1G1K-5996	C3JYI1	LysR family transcriptional regulator	
G1G1K-7226-MONOMER	G1G1K-7226		flagellar basal body rod protein FlgB	
G1G1K-241-MONOMER	G1G1K-241	C3KBS5	hypothetical protein	
G1G1K-8114-MONOMER	G1G1K-8114		ATP-dependent metalloprotease	FtsH, HflB
G1G1K-8652-MONOMER	G1G1K-8652	C3K340	DNA primase	
G1G1K-7805-MONOMER	G1G1K-7805	C3K1M1	molecular chaperone HscA	HscA
G1G1K-8429-MONOMER	G1G1K-8429		YceK/YidQ family lipoprotein	
G1G1K-5841-MONOMER	G1G1K-5841		lysogenization protein HflD	
G1G1K-4173-MONOMER	G1G1K-4173		ABC transporter permease	
G1G1K-1004-MONOMER	G1G1K-1004	C3KAI9	xanthine permease	
G1G1K-7620-MONOMER	G1G1K-7620		type I glyceraldehyde-3-phosphate dehydrogenase	Gap
G1G1K-4996-MONOMER	G1G1K-4996	C3KC80	helix-turn-helix transcriptional regulator	
G1G1K-9279-MONOMER	G1G1K-9279	C3K434	hypothetical protein	
G1G1K-6426-MONOMER	G1G1K-6426	C3JZT8	class I SAM-dependent methyltransferase	
G1G1K-6800-MONOMER	G1G1K-6800	C3K0V4	flagellin	
G1G1K-7806-MONOMER	G1G1K-7806	C3K1M2	co-chaperone protein HscB	HscB
G1G1K-1477-MONOMER	G1G1K-1477	C3K5C1	hypothetical protein	
G1G1K-7233-MONOMER	G1G1K-7233	C3K0R1	chemotaxis protein CheR	
G1G1K-622-MONOMER	G1G1K-622	C3KBI2	class I SAM-dependent methyltransferase	
G1G1K-4595-MONOMER	G1G1K-4595		hypothetical protein	
G1G1K-5180-MONOMER	G1G1K-5180	C3KD42	hypothetical protein	
G1G1K-8521-MONOMER	G1G1K-8521	C3K2U2	cysteine hydrolase	
G1G1K-7807-MONOMER	G1G1K-7807		iron-sulfur cluster assembly protein IscA	IscA
G1G1K-8653-MONOMER	G1G1K-8653		RNA polymerase sigma factor RpoD	
G1G1K-1285-MONOMER	G1G1K-1285		rod shape-determining protein	
G1G1K-242-MONOMER	G1G1K-242	C3KBS6	hypothetical protein	
G1G1K-4277-MONOMER	G1G1K-4277	C3K9V5	hypothetical protein	
G1G1K-3093-MONOMER	G1G1K-3093		antibiotic biosynthesis monooxygenase	
G1G1K-6201-MONOMER	G1G1K-6201		amino acid ABC transporter substrate-binding protein	
G1G1K-1005-MONOMER	G1G1K-1005	C3KAJ0	LysR family transcriptional regulator	
G1G1K-7808-MONOMER	G1G1K-7808		iron-sulfur cluster scaffold-like protein	
G1G1K-2317-MONOMER	G1G1K-2317	C3K4V5	beta-N-acetylhexosaminidase	
G1G1K-7234-MONOMER	G1G1K-7234		chemotaxis protein CheV	
G1G1K-2681-MONOMER	G1G1K-2681	C3K5N0	hypothetical protein	
G1G1K-7623-MONOMER	G1G1K-7623	C3K179	sigma-70 family RNA polymerase sigma factor	
G1G1K-3705-MONOMER	G1G1K-3705	C3K984	hypothetical protein	
G1G1K-4114-MONOMER	G1G1K-4114	A0A0W0H4P4	hypothetical protein	
G1G1K-7809-MONOMER	G1G1K-7809		IscS subfamily cysteine desulfurase	
G1G1K-6803-MONOMER	G1G1K-6803		3-oxoacyl-ACP synthase	
G1G1K-623-MONOMER	G1G1K-623	C3KBI3	NAD(P)/FAD-dependent oxidoreductase	
G1G1K-5538-MONOMER	G1G1K-5538	C3JXL3	DNA-binding response regulator	
G1G1K-7624-MONOMER	G1G1K-7624	C3K180	glycerol-3-phosphate ABC transporter substrate-binding protein	
G1G1K-3612-MONOMER	G1G1K-3612		3-hydroxyisobutyrate dehydrogenase	
G1G1K-2458-MONOMER	G1G1K-2458		integration host factor subunit beta	IhfB
G1G1K-4331-MONOMER	G1G1K-4331		carboxylate--amine ligase	
G1G1K-6202-MONOMER	G1G1K-6202		amino acid ABC transporter permease	
G1G1K-244-MONOMER	G1G1K-244		hypothetical protein	
G1G1K-8115-MONOMER	G1G1K-8115		ribosomal RNA large subunit methyltransferase E	
G1G1K-9468-MONOMER	G1G1K-9468		hypothetical protein	
G1G1K-9280-MONOMER	G1G1K-9280	C3K435	diaminopimelate decarboxylase	LysA
G1G1K-7810-MONOMER	G1G1K-7810		Fe-S cluster assembly transcriptional regulator IscR	IscR
G1G1K-1006-MONOMER	G1G1K-1006		aspartate aminotransferase family protein	
G1G1K-5067-MONOMER	G1G1K-5067		polyphosphate kinase 2	
G1G1K-4505-MONOMER	G1G1K-4505	C3KA27	transcriptional regulator	
G1G1K-2426-MONOMER	G1G1K-2426		LuxR family transcriptional regulator	
G1G1K-3290-MONOMER	G1G1K-3290		hypothetical protein	
G1G1K-6431-MONOMER	G1G1K-6431	C3JZT9	3-isopropylmalate dehydratase small subunit	LeuD
G1G1K-3924-MONOMER	G1G1K-3924	C3K9C2	DUF2946 domain-containing protein	
G1G1K-3200-MONOMER	G1G1K-3200	C3K691	methyl-accepting chemotaxis protein	
G1G1K-7235-MONOMER	G1G1K-7235		flagella basal body P-ring formation protein FlgA	FlgA
G1G1K-7817-MONOMER	G1G1K-7817	C3K1M7	serine acetyltransferase	CysE
G1G1K-1185-MONOMER	G1G1K-1185	C3KEA0	DUF1631 domain-containing protein	
G1G1K-7625-MONOMER	G1G1K-7625	C3K181	TonB-dependent receptor	
G1G1K-624-MONOMER	G1G1K-624	C3KBI4	membrane protein	
G1G1K-2093-MONOMER	G1G1K-2093	C3KDH7	hypothetical protein	
G1G1K-5788-MONOMER	G1G1K-5788	C3JY37	META domain-containing protein	
G1G1K-1645-MONOMER	G1G1K-1645	C3KAL5	2,3-diketo-5-methylthio-1-phosphopentane phosphatase	
G1G1K-2012-MONOMER	G1G1K-2012		polysaccharide deacetylase	
G1G1K-1007-MONOMER	G1G1K-1007		methylmalonate-semialdehyde dehydrogenase (CoA acylating)	MmsA
G1G1K-245-MONOMER	G1G1K-245		hypothetical protein	
G1G1K-1891-MONOMER	G1G1K-1891		phosphopyruvate hydratase	
G1G1K-7818-MONOMER	G1G1K-7818	C3K1M8	tRNA (cytosine(32)/uridine(32)-2'-O)-methyltransferase TrmJ	
G1G1K-6804-MONOMER	G1G1K-6804		flagellar hook-associated protein FlgL	FlgL
G1G1K-4822-MONOMER	G1G1K-4822	C3KBD3	hypothetical protein	
G1G1K-7236-MONOMER	G1G1K-7236		flagellar biosynthesis anti-sigma factor FlgM	FlgM
G1G1K-6046-MONOMER	G1G1K-6046	C3JYL1	Zn-dependent hydrolase	
G1G1K-5157-MONOMER	G1G1K-5157	C3KD21	glycogen debranching enzyme	GlgX
G1G1K-5358-MONOMER	G1G1K-5358		DUF58 domain-containing protein	
G1G1K-4877-MONOMER	G1G1K-4877		hypothetical protein	
G1G1K-8654-MONOMER	G1G1K-8654	C3K342	bifunctional diguanylate cyclase/phosphodiesterase	
G1G1K-8881-MONOMER	G1G1K-8881		hypothetical protein	
G1G1K-7237-MONOMER	G1G1K-7237		flagellar protein FlgN	
G1G1K-7819-MONOMER	G1G1K-7819		inositol monophosphatase	
G1G1K-5719-MONOMER	G1G1K-5719	C3JY05	sigma-54-dependent Fis family transcriptional regulator	
G1G1K-4668-MONOMER	G1G1K-4668		cyclic diguanylate phosphodiesterase	
G1G1K-7626-MONOMER	G1G1K-7626	C3K182	heme oxygenase	
G1G1K-625-MONOMER	G1G1K-625		outer membrane lipoprotein carrier protein LolA	
G1G1K-3354-MONOMER	G1G1K-3354	C3K8C9	peptidase T4	
G1G1K-7826-MONOMER	G1G1K-7826		glycine zipper 2TM domain-containing protein	
G1G1K-5842-MONOMER	G1G1K-5842		adenylosuccinate lyase	
G1G1K-1286-MONOMER	G1G1K-1286		rod shape-determining protein MreC	
G1G1K-1014-MONOMER	G1G1K-1014		paraquat-inducible protein A	
G1G1K-9281-MONOMER	G1G1K-9281		diaminopimelate epimerase	
G1G1K-6203-MONOMER	G1G1K-6203		LLM class flavin-dependent oxidoreductase	
G1G1K-247-MONOMER	G1G1K-247		integrase	
G1G1K-8116-MONOMER	G1G1K-8116		RNA-binding protein	
G1G1K-4934-MONOMER	G1G1K-4934	C3KC55	non-ribosomal peptide synthetase	
G1G1K-5122-MONOMER	G1G1K-5122		hypothetical protein	
G1G1K-6805-MONOMER	G1G1K-6805	C3K0V7	flagellar hook-associated protein FlgK	
G1G1K-2626-MONOMER	G1G1K-2626	C3K7L8	flagellar hook-length control protein FliK	
G1G1K-2143-MONOMER	G1G1K-2143		RNA polymerase sigma factor RpoE	RpoE
G1G1K-2895-MONOMER	G1G1K-2895		hypothetical protein	
G1G1K-3848-MONOMER	G1G1K-3848	C3K8N4	metallothionein	
G1G1K-7827-MONOMER	G1G1K-7827	C3K1N1	protein translocase subunit SecF	SecF
G1G1K-7238-MONOMER	G1G1K-7238	C3K0R6	pilus assembly protein PilZ	
G1G1K-8329-MONOMER	G1G1K-8329		nuclease	
G1G1K-7631-MONOMER	G1G1K-7631		DUF454 domain-containing protein	
G1G1K-1959-MONOMER	G1G1K-1959	C3K868	hypothetical protein	
G1G1K-3810-MONOMER	G1G1K-3810		biopolymer transporter ExbD	
G1G1K-3094-MONOMER	G1G1K-3094		sigma-54-dependent Fis family transcriptional regulator	
G1G1K-3584-MONOMER	G1G1K-3584		hypothetical protein	
G1G1K-6806-MONOMER	G1G1K-6806		flagellar rod assembly protein/muramidase FlgJ	
G1G1K-8026-MONOMER	G1G1K-8026	C3K207	arylformamidase	KynB
G1G1K-1015-MONOMER	G1G1K-1015		paraquat-inducible protein A	
G1G1K-627-MONOMER	G1G1K-627	C3KBU1	thioesterase	
G1G1K-5539-MONOMER	G1G1K-5539	C3JXL4	two-component sensor histidine kinase	
G1G1K-2359-MONOMER	G1G1K-2359	C3K5I1	integrase	
G1G1K-9150-MONOMER	G1G1K-9150		aliphatic sulfonates ABC transporter ATP-binding protein	
G1G1K-8656-MONOMER	G1G1K-8656		Lrp/AsnC family transcriptional regulator	
G1G1K-8522-MONOMER	G1G1K-8522	C3K2U3	trans-aconitate 2-methyltransferase	
G1G1K-4725-MONOMER	G1G1K-4725		bifunctional UDP-glucuronic acid oxidase/UDP-4-amino-4-deoxy-L-arabinose formyltransferase	
G1G1K-7828-MONOMER	G1G1K-7828		protein translocase subunit SecD	SecD
G1G1K-9557-MONOMER	G1G1K-9557		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	
G1G1K-7632-MONOMER	G1G1K-7632		methyl-accepting chemotaxis protein	
G1G1K-1818-MONOMER	G1G1K-1818	C3K4Q1	isocitrate lyase/phosphoenolpyruvate mutase family protein	
G1G1K-249-MONOMER	G1G1K-249		NAD-dependent succinate-semialdehyde dehydrogenase	
G1G1K-2771-MONOMER	G1G1K-2771		DNA-binding response regulator	
G1G1K-7829-MONOMER	G1G1K-7829		preprotein translocase subunit YajC	
G1G1K-9014-MONOMER	G1G1K-9014	C3K3M9	sulfurtransferase	
G1G1K-7239-MONOMER	G1G1K-7239	C3K0R7	MFS transporter	
G1G1K-5634-MONOMER	G1G1K-5634	C3JXT2	antibiotic biosynthesis monooxygenase	
G1G1K-9475-MONOMER	G1G1K-9475		MurR/RpiR family transcriptional regulator	
G1G1K-5843-MONOMER	G1G1K-5843		cupin	
G1G1K-1186-MONOMER	G1G1K-1186		N-acetylmuramoyl-L-alanine amidase	
G1G1K-1346-MONOMER	G1G1K-1346		CPXCG motif-containing cysteine-rich protein	
G1G1K-6432-MONOMER	G1G1K-6432		3-isopropylmalate dehydratase large subunit	LeuC
G1G1K-7639-MONOMER	G1G1K-7639	C3K185	nitroreductase	
G1G1K-3426-MONOMER	G1G1K-3426		FadR family transcriptional regulator	
G1G1K-1537-MONOMER	G1G1K-1537	C3K6G5	cytosol aminopeptidase	
G1G1K-9282-MONOMER	G1G1K-9282	C3K437	hypothetical protein	
G1G1K-2481-MONOMER	G1G1K-2481		GntR family transcriptional regulator	
G1G1K-4390-MONOMER	G1G1K-4390		3-phosphoshikimate 1-carboxyvinyltransferase	
G1G1K-5484-MONOMER	G1G1K-5484	C3JXG5	gfo/Idh/MocA family oxidoreductase	
G1G1K-6204-MONOMER	G1G1K-6204		Lrp/AsnC family transcriptional regulator	
G1G1K-8430-MONOMER	G1G1K-8430	C3K2P0	aromatic acid decarboxylase	
G1G1K-1449-MONOMER	G1G1K-1449		ATPase	
G1G1K-1016-MONOMER	G1G1K-1016	C3KAJ5	MCE family protein	
G1G1K-628-MONOMER	G1G1K-628	C3KBU2	histidine ammonia-lyase	
G1G1K-7830-MONOMER	G1G1K-7830		tRNA guanosine(34) transglycosylase Tgt	
G1G1K-4278-MONOMER	G1G1K-4278	C3K9V6	hypothetical protein	
G1G1K-6807-MONOMER	G1G1K-6807		flagellar P-ring protein FlgI	
G1G1K-4782-MONOMER	G1G1K-4782	C3KB97	acetolactate synthase large subunit	
G1G1K-250-MONOMER	G1G1K-250		aspartate aminotransferase family protein	
G1G1K-9151-MONOMER	G1G1K-9151	C3K3U7	sulfonate ABC transporter	SsuC
G1G1K-7831-MONOMER	G1G1K-7831	C3K1N5	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	
G1G1K-3201-MONOMER	G1G1K-3201		sodium:proton antiporter	
G1G1K-8657-MONOMER	G1G1K-8657		amine oxidase	
G1G1K-7241-MONOMER	G1G1K-7241	C3K0R8	hypothetical protein	
G1G1K-7640-MONOMER	G1G1K-7640	C3K186	thiol oxidoreductase	
G1G1K-1019-MONOMER	G1G1K-1019	C3KBI6	chromosome segregation ATPase	
G1G1K-5997-MONOMER	G1G1K-5997	C3JYI2	2-aminoethylphosphonate--pyruvate transaminase	
G1G1K-1404-MONOMER	G1G1K-1404	C3KDE8	RND transporter MFP subunit	
G1G1K-4481-MONOMER	G1G1K-4481		hypothetical protein	
G1G1K-4444-MONOMER	G1G1K-4444		TetR family transcriptional regulator	
G1G1K-4997-MONOMER	G1G1K-4997		molybdenum cofactor biosynthesis protein F	
G1G1K-2534-MONOMER	G1G1K-2534		transcriptional regulator CysB	
G1G1K-8117-MONOMER	G1G1K-8117		hypothetical protein	
G1G1K-4174-MONOMER	G1G1K-4174		microcin C ABC transporter permease YejB	
G1G1K-7833-MONOMER	G1G1K-7833		integrase	
G1G1K-4574-MONOMER	G1G1K-4574		deferrochelatase/peroxidase EfeB	
G1G1K-629-MONOMER	G1G1K-629		glycosyl transferase	
G1G1K-6048-MONOMER	G1G1K-6048	C3JYL2	nitrate reductase	
G1G1K-6808-MONOMER	G1G1K-6808		flagellar L-ring protein	
G1G1K-5933-MONOMER	G1G1K-5933	C3JYE0	MarR family transcriptional regulator	
G1G1K-3707-MONOMER	G1G1K-3707	C3K985	LacI family transcriptional regulator	
G1G1K-7835-MONOMER	G1G1K-7835	C3K1N7	hypothetical protein	
G1G1K-7242-MONOMER	G1G1K-7242		hypothetical protein	
G1G1K-3895-MONOMER	G1G1K-3895		transcriptional regulator	
G1G1K-251-MONOMER	G1G1K-251	C3KBT2	response regulator	
G1G1K-7641-MONOMER	G1G1K-7641	C3K187	hypothetical protein	
G1G1K-2653-MONOMER	G1G1K-2653	C3K503	FAD-binding oxidoreductase	
G1G1K-6205-MONOMER	G1G1K-6205	C3JZA3	hypothetical protein	
G1G1K-5181-MONOMER	G1G1K-5181	C3KD43	GMC family oxidoreductase	
G1G1K-8431-MONOMER	G1G1K-8431	C3K2P1	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase	Mpl
G1G1K-1287-MONOMER	G1G1K-1287		rod shape-determining protein MreD	MreD
G1G1K-6809-MONOMER	G1G1K-6809		flagellar basal body rod protein FlgG	FlgG
G1G1K-1020-MONOMER	G1G1K-1020		chromosome partitioning protein	
G1G1K-4084-MONOMER	G1G1K-4084	C3K9I6	hypothetical protein	
G1G1K-4335-MONOMER	G1G1K-4335		type I methionyl aminopeptidase	Map
G1G1K-3926-MONOMER	G1G1K-3926		hypothetical protein	
G1G1K-7642-MONOMER	G1G1K-7642	C3K188	hypothetical protein	
G1G1K-4669-MONOMER	G1G1K-4669	C3KA86	LysR family transcriptional regulator	
G1G1K-7836-MONOMER	G1G1K-7836		chromosome partitioning protein Smc	
G1G1K-630-MONOMER	G1G1K-630		glycosyl transferase	
G1G1K-3095-MONOMER	G1G1K-3095	C3K523	monooxygenase	
G1G1K-1713-MONOMER	G1G1K-1713		XRE family transcriptional regulator	
G1G1K-5540-MONOMER	G1G1K-5540	C3JXL5	ligand-gated channel	
G1G1K-1602-MONOMER	G1G1K-1602	C3K845	type 1 fimbrial protein	
G1G1K-2094-MONOMER	G1G1K-2094	C3KDH8	hypothetical protein	
G1G1K-1478-MONOMER	G1G1K-1478		response regulator	
G1G1K-9283-MONOMER	G1G1K-9283		tyrosine recombinase XerC	XerC
G1G1K-5359-MONOMER	G1G1K-5359		DUF4381 domain-containing protein	
G1G1K-254-MONOMER	G1G1K-254		GGDEF domain-containing protein	
G1G1K-7837-MONOMER	G1G1K-7837		hypothetical protein	
G1G1K-8330-MONOMER	G1G1K-8330	C3K2I8	ABC transporter substrate-binding protein	
G1G1K-1021-MONOMER	G1G1K-1021		hypothetical protein	
G1G1K-6810-MONOMER	G1G1K-6810		flagellar basal body rod protein FlgF	FlgF
G1G1K-8027-MONOMER	G1G1K-8027	C3K208	cupin	
G1G1K-7243-MONOMER	G1G1K-7243		DNA-binding protein	
G1G1K-1646-MONOMER	G1G1K-1646	C3KAL6	aspartate aminotransferase family protein	
G1G1K-2229-MONOMER	G1G1K-2229		ArtI protein	
G1G1K-6433-MONOMER	G1G1K-6433	C3JZU1	LysR family transcriptional regulator	
G1G1K-7838-MONOMER	G1G1K-7838		hypothetical protein	
G1G1K-2597-MONOMER	G1G1K-2597		glutathione peroxidase	
G1G1K-7643-MONOMER	G1G1K-7643	C3K189	MexH family multidrug efflux RND transporter periplasmic adaptor subunit	
G1G1K-631-MONOMER	G1G1K-631	C3KBU4	AMP-binding protein	
G1G1K-1187-MONOMER	G1G1K-1187		membrane protein	
G1G1K-5844-MONOMER	G1G1K-5844		GNAT family acetyltransferase	
G1G1K-2144-MONOMER	G1G1K-2144		sigma factor AlgU negative regulatory protein	
G1G1K-2752-MONOMER	G1G1K-2752		peroxiredoxin	
G1G1K-4823-MONOMER	G1G1K-4823	C3KBD4	DNA-binding response regulator	
G1G1K-4506-MONOMER	G1G1K-4506	C3KA28	hypothetical protein	
G1G1K-2013-MONOMER	G1G1K-2013		hemolysin	
G1G1K-255-MONOMER	G1G1K-255		aminotransferase	
G1G1K-6812-MONOMER	G1G1K-6812	C3K0W3	sigma-54-dependent phenylalanine hydroxylase transcriptional regulator PhhR	
G1G1K-7644-MONOMER	G1G1K-7644	C3K190	multidrug efflux protein	
G1G1K-1022-MONOMER	G1G1K-1022		hypothetical protein	
G1G1K-3355-MONOMER	G1G1K-3355	C3K8D0	tetratricopeptide repeat protein 38 family protein	
G1G1K-7839-MONOMER	G1G1K-7839	C3K1P1	ATP-binding protein	
G1G1K-1745-MONOMER	G1G1K-1745		ferredoxin--NADP reductase	
G1G1K-3206-MONOMER	G1G1K-3206	C3K693	methyl-accepting chemotaxis protein	
G1G1K-8658-MONOMER	G1G1K-8658	C3K345	carbon-nitrogen hydrolase	
G1G1K-5720-MONOMER	G1G1K-5720	C3JY06	iron dicitrate transporter FecR	
G1G1K-4041-MONOMER	G1G1K-4041	C3K9G5	macrolide ABC transporter permease/ATP-binding protein MacB	
G1G1K-6206-MONOMER	G1G1K-6206		4-aminobutyrate transaminase	GabT
G1G1K-4783-MONOMER	G1G1K-4783		IclR family transcriptional regulator	
G1G1K-4998-MONOMER	G1G1K-4998	C3KC82	NAD(P)-dependent oxidoreductase	
G1G1K-632-MONOMER	G1G1K-632	C3KBU5	membrane protein	
G1G1K-5305-MONOMER	G1G1K-5305	C3KCI1	acyl-CoA dehydrogenase	
G1G1K-5790-MONOMER	G1G1K-5790		peroxiredoxin	
G1G1K-7840-MONOMER	G1G1K-7840		hypothetical protein	
G1G1K-3291-MONOMER	G1G1K-3291		hypothetical protein	
G1G1K-9284-MONOMER	G1G1K-9284	C3K439	haloacid dehalogenase	
G1G1K-7248-MONOMER	G1G1K-7248		magnesium transporter	MgtE
G1G1K-1023-MONOMER	G1G1K-1023		ribosomal-protein-alanine N-acetyltransferase RimI	RimI
G1G1K-5272-MONOMER	G1G1K-5272	C3KCG3	hypothetical protein	
G1G1K-256-MONOMER	G1G1K-256		GGDEF domain-containing protein	
G1G1K-8882-MONOMER	G1G1K-8882		phosphoglycerate kinase	Pgk
G1G1K-6813-MONOMER	G1G1K-6813	C3K0W4	phenylalanine 4-monooxygenase	
G1G1K-9152-MONOMER	G1G1K-9152		alkanesulfonate monooxygenase	SsuD
G1G1K-9476-MONOMER	G1G1K-9476		diguanylate cyclase	
G1G1K-7645-MONOMER	G1G1K-7645		MexH family multidrug efflux RND transporter periplasmic adaptor subunit	
G1G1K-1819-MONOMER	G1G1K-1819	C3K4Q2	extensin	
G1G1K-8118-MONOMER	G1G1K-8118		transcription elongation factor GreA	
G1G1K-4552-MONOMER	G1G1K-4552		cell wall hydrolase	
G1G1K-1568-MONOMER	G1G1K-1568	C3K701	MFS transporter	
G1G1K-8523-MONOMER	G1G1K-8523	C3K2U4	hypothetical protein	
G1G1K-4726-MONOMER	G1G1K-4726		undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	
G1G1K-8028-MONOMER	G1G1K-8028		hypothetical protein	
G1G1K-4916-MONOMER	G1G1K-4916		transporter	
G1G1K-7843-MONOMER	G1G1K-7843	C3K1P3	hypothetical protein	
G1G1K-6434-MONOMER	G1G1K-6434		GGDEF domain-containing protein	
G1G1K-4878-MONOMER	G1G1K-4878	C3KBQ8	nuclear transport factor 2 family protein	
